chunk_id,company,report_type,year,pdf_filename,chunk_index,page_start,page_end,section_title,token_count_estimate,word_count,char_count,citation,pdf_path,final_url
airbus::Airbus_Annual_Report_2024::0725,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,725,289,290,27. Sales Financing Transactions,489,432,2849,Airbus | Airbus_Annual_Report_2024.pdf | pages 289-290,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0726,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,726,290,292,On-Balance Sheet Operating and Finance Leases,500,406,2380,Airbus | Airbus_Annual_Report_2024.pdf | pages 290-292,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0727,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,727,291,293,Customer Financing Exposure,498,353,2297,Airbus | Airbus_Annual_Report_2024.pdf | pages 291-293,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0728,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,728,292,293,2.6 Employees Costs and Benefits,440,384,2481,Airbus | Airbus_Annual_Report_2024.pdf | pages 292-293,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0729,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,729,293,293,Plans description,495,450,2863,Airbus | Airbus_Annual_Report_2024.pdf | page 293,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0730,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,730,293,293,Plans description,471,423,2664,Airbus | Airbus_Annual_Report_2024.pdf | page 293,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0731,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,731,293,294,Plans description,441,388,2529,Airbus | Airbus_Annual_Report_2024.pdf | pages 293-294,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0732,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,732,294,294,Actuarial risks for the Company,464,354,2130,Airbus | Airbus_Annual_Report_2024.pdf | page 294,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0733,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,733,294,295,Actuarial risks for the Company,497,386,2404,Airbus | Airbus_Annual_Report_2024.pdf | pages 294-295,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0734,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,734,294,295,Actuarial risks for the Company,489,343,2091,Airbus | Airbus_Annual_Report_2024.pdf | pages 294-295,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0735,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,735,295,296,Funded status for retirement and deferred compensation plans,493,359,2108,Airbus | Airbus_Annual_Report_2024.pdf | pages 295-296,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0736,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,736,295,297,Funded status for retirement and deferred compensation plans,491,395,2381,Airbus | Airbus_Annual_Report_2024.pdf | pages 295-297,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0737,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,737,296,298,Pension obligations by countries and type of beneficiaries,500,387,2460,Airbus | Airbus_Annual_Report_2024.pdf | pages 296-298,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0738,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,738,297,298,Pension obligations sensitivity to main assumptions,485,385,2322,Airbus | Airbus_Annual_Report_2024.pdf | pages 297-298,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0739,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,739,298,299,Plan assets allocation,487,374,2402,Airbus | Airbus_Annual_Report_2024.pdf | pages 298-299,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0740,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,740,299,299,Contributions to defined contribution plans,444,362,2304,Airbus | Airbus_Annual_Report_2024.pdf | page 299,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0741,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,741,299,300,Contributions to defined contribution plans,460,365,2219,Airbus | Airbus_Annual_Report_2024.pdf | pages 299-300,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0742,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,742,300,300,Contributions to defined contribution plans,476,289,1709,Airbus | Airbus_Annual_Report_2024.pdf | page 300,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0743,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,743,300,301,Contributions to defined contribution plans,495,369,2290,Airbus | Airbus_Annual_Report_2024.pdf | pages 300-301,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0744,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,744,300,301,Contributions to defined contribution plans,497,360,2174,Airbus | Airbus_Annual_Report_2024.pdf | pages 300-301,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0745,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,745,301,301,32.2 ESOP,445,333,2135,Airbus | Airbus_Annual_Report_2024.pdf | page 301,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0746,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,746,301,302,32.2 ESOP,467,347,2329,Airbus | Airbus_Annual_Report_2024.pdf | pages 301-302,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0747,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,747,302,302,33.2 Remuneration – CEO,486,395,2507,Airbus | Airbus_Annual_Report_2024.pdf | page 302,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0748,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,748,302,303,33.2 Remuneration – CEO,492,371,2459,Airbus | Airbus_Annual_Report_2024.pdf | pages 302-303,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0749,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,749,302,303,33.2 Remuneration – CEO,487,384,2390,Airbus | Airbus_Annual_Report_2024.pdf | pages 302-303,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0750,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,750,303,304,33.2 Remuneration – CEO,497,339,2144,Airbus | Airbus_Annual_Report_2024.pdf | pages 303-304,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0751,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,751,304,304,33.3 Remuneration – Board of Directors,490,270,1783,Airbus | Airbus_Annual_Report_2024.pdf | page 304,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0752,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,752,304,305,33.3 Remuneration – Board of Directors,438,328,2054,Airbus | Airbus_Annual_Report_2024.pdf | pages 304-305,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0753,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,753,305,305,2.7 Capital Structure and Financial Instruments,473,339,2082,Airbus | Airbus_Annual_Report_2024.pdf | page 305,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0754,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,754,305,306,2.7 Capital Structure and Financial Instruments,499,408,2421,Airbus | Airbus_Annual_Report_2024.pdf | pages 305-306,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0755,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,755,305,306,2.7 Capital Structure and Financial Instruments,491,385,2636,Airbus | Airbus_Annual_Report_2024.pdf | pages 305-306,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0756,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,756,306,307,35. Capital Management,484,362,2429,Airbus | Airbus_Annual_Report_2024.pdf | pages 306-307,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0757,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,757,306,307,35. Capital Management,493,389,2604,Airbus | Airbus_Annual_Report_2024.pdf | pages 306-307,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0758,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,758,307,308,36.1 Cash and Cash Equivalents,435,343,2228,Airbus | Airbus_Annual_Report_2024.pdf | pages 307-308,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0759,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,759,307,308,36.1 Cash and Cash Equivalents,464,368,2547,Airbus | Airbus_Annual_Report_2024.pdf | pages 307-308,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0760,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,760,308,309,36.3 Financing Liabilities,499,403,2557,Airbus | Airbus_Annual_Report_2024.pdf | pages 308-309,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0761,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,761,308,309,36.3 Financing Liabilities,465,365,2143,Airbus | Airbus_Annual_Report_2024.pdf | pages 308-309,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0762,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,762,309,310,36.3 Financing Liabilities,491,327,1878,Airbus | Airbus_Annual_Report_2024.pdf | pages 309-310,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0763,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,763,309,311,36.3 Financing Liabilities,483,380,2469,Airbus | Airbus_Annual_Report_2024.pdf | pages 309-311,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0764,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,764,311,311,37. Financial Instruments,462,412,2743,Airbus | Airbus_Annual_Report_2024.pdf | page 311,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0765,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,765,311,311,37. Financial Instruments,458,421,2645,Airbus | Airbus_Annual_Report_2024.pdf | page 311,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0766,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,766,311,312,37. Financial Instruments,492,444,2820,Airbus | Airbus_Annual_Report_2024.pdf | pages 311-312,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0767,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,767,312,312,37. Financial Instruments,427,386,2430,Airbus | Airbus_Annual_Report_2024.pdf | page 312,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0768,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,768,312,312,37. Financial Instruments,479,425,2670,Airbus | Airbus_Annual_Report_2024.pdf | page 312,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0769,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,769,312,312,37. Financial Instruments,417,373,2379,Airbus | Airbus_Annual_Report_2024.pdf | page 312,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0770,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,770,312,313,37. Financial Instruments,424,363,2419,Airbus | Airbus_Annual_Report_2024.pdf | pages 312-313,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0771,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,771,313,313,37. Financial Instruments,484,425,2683,Airbus | Airbus_Annual_Report_2024.pdf | page 313,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0772,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,772,313,314,37. Financial Instruments,383,335,2087,Airbus | Airbus_Annual_Report_2024.pdf | pages 313-314,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0773,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,773,314,314,37. Financial Instruments,482,354,2315,Airbus | Airbus_Annual_Report_2024.pdf | page 314,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0774,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,774,314,315,37. Financial Instruments,493,260,1843,Airbus | Airbus_Annual_Report_2024.pdf | pages 314-315,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0775,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,775,315,315,37.2 Carrying Amounts and Fair Values of Financial Instruments,459,394,2742,Airbus | Airbus_Annual_Report_2024.pdf | page 315,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0776,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,776,315,316,37.2 Carrying Amounts and Fair Values of Financial Instruments,500,439,2937,Airbus | Airbus_Annual_Report_2024.pdf | pages 315-316,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0777,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,777,316,316,37.2 Carrying Amounts and Fair Values of Financial Instruments,470,250,1643,Airbus | Airbus_Annual_Report_2024.pdf | page 316,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0778,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,778,316,317,37.2 Carrying Amounts and Fair Values of Financial Instruments,479,304,1985,Airbus | Airbus_Annual_Report_2024.pdf | pages 316-317,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0779,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,779,317,317,37.2 Carrying Amounts and Fair Values of Financial Instruments,459,281,1872,Airbus | Airbus_Annual_Report_2024.pdf | page 317,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0780,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,780,317,318,37.2 Carrying Amounts and Fair Values of Financial Instruments,486,425,2575,Airbus | Airbus_Annual_Report_2024.pdf | pages 317-318,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0781,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,781,318,319,37.2 Carrying Amounts and Fair Values of Financial Instruments,443,312,1596,Airbus | Airbus_Annual_Report_2024.pdf | pages 318-319,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0782,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,782,318,319,37.2 Carrying Amounts and Fair Values of Financial Instruments,481,406,2549,Airbus | Airbus_Annual_Report_2024.pdf | pages 318-319,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0783,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,783,319,319,37.2 Carrying Amounts and Fair Values of Financial Instruments,500,459,2988,Airbus | Airbus_Annual_Report_2024.pdf | page 319,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0784,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,784,319,320,37.2 Carrying Amounts and Fair Values of Financial Instruments,494,409,2637,Airbus | Airbus_Annual_Report_2024.pdf | pages 319-320,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0785,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,785,320,320,37.4 Notional Amounts of Derivative Financial Instruments,485,348,2226,Airbus | Airbus_Annual_Report_2024.pdf | page 320,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0786,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,786,320,322,37.4 Notional Amounts of Derivative Financial Instruments,488,338,1923,Airbus | Airbus_Annual_Report_2024.pdf | pages 320-322,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0787,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,787,321,323,37.4 Notional Amounts of Derivative Financial Instruments,482,380,2311,Airbus | Airbus_Annual_Report_2024.pdf | pages 321-323,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0788,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,788,323,323,37.6 Net Gains or Net Losses,427,352,2182,Airbus | Airbus_Annual_Report_2024.pdf | page 323,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0789,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,789,323,324,37.6 Net Gains or Net Losses,495,439,2607,Airbus | Airbus_Annual_Report_2024.pdf | pages 323-324,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0790,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,790,324,325,37.6 Net Gains or Net Losses,497,399,2212,Airbus | Airbus_Annual_Report_2024.pdf | pages 324-325,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0791,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,791,325,325,2.8 Other Notes,408,366,2312,Airbus | Airbus_Annual_Report_2024.pdf | page 325,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0792,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,792,325,325,2.8 Other Notes,480,411,2628,Airbus | Airbus_Annual_Report_2024.pdf | page 325,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0793,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,793,325,325,2.8 Other Notes,432,390,2483,Airbus | Airbus_Annual_Report_2024.pdf | page 325,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0794,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,794,325,326,2.8 Other Notes,469,408,2588,Airbus | Airbus_Annual_Report_2024.pdf | pages 325-326,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
